pdtn,accumulationInterval,attributeOfTile,backgroundProcess,categoryType,channelNumber,clusterIdentifier,clusteringMethod,clutterFilterIndicator,codeFigure,constantAntennaElevationAngle,constituentType,dayOfEndOfOverallTimeInterval,dayOfForecastUsedInLocalTime,DayOfModelVersion,dayOfStartOfReferencePeriod,dayOfStartOfVerificationPeriod,derivedForecast,easternLongitudeOfClusterDomain,ensembleForecastNumbers,forecastProbabilityNumber,forecastTime,generatingProcessIdentifier,hourOfEndOfOverallTimeInterval,hourOfForecastUsedInLocalTime,HourOfModelVersion,hourOfStartOfReferencePeriod,hourOfStartOfVerificationPeriod,hoursAfterDataCutoff,indicatorOfUnitForForecastTime,indicatorOfUnitForTimeIncrement,indicatorOfUnitForTimeIncrementForVerificationPeriod,indicatorOfUnitForTimeRange,indicatorOfUnitForTimeRangeForReferencePeriod,indicatorOfUnitForTimeRangeForVerificationPeriod,inputOriginatingCentre,inputProcessIdentifier,instrumentType,kindOfAdditionalArgumentsForVerificationScore,latitudeOfCentralPointInClusterDomain,lengthOfTimeRange,lengthOfTimeRangeForReferencePeriod,lengthOfTimeRangeForVerificationPeriod,localTimeMethod,longitudeOfCentralPointInClusterDomain,minuteOfEndOfOverallTimeInterval,minuteOfForecastUsedInLocalTime,MinuteOfModelVersion,minuteOfStartOfReferencePeriod,minuteOfStartOfVerificationPeriod,minutesAfterDataCutoff,modeNumber,monthOfEndOfOverallTimeInterval,monthOfForecastUsedInLocalTime,MonthOfModelVersion,monthOfStartOfReferencePeriod,monthOfStartOfVerificationPeriod,NB,NH,NL,northernLatitudeOfClusterDomain,numberOfAdditionalArgumentsForVerification,numberOfAdditionalParametersForReferencePeriod,numberOfCategories,numberOfCharacters,numberOfClusterHighResolution,numberOfClusterLowResolution,numberOfDistributionFunctionParameters,numberOfForecastsInEnsemble,numberOfForecastsInTheCluster,numberOfForecastsInVerification,numberOfForecastsUsedInLocalTime,numberOfMissingInStatisticalProcess,numberOfModeOfDistribution,numberOfPartitions,numberOfPointsUsed,numberOfRadarSitesUsed,numberOfReferencePeriodTimeRanges,numberOfSection,numberOfSpatialVicinityValues,numberOfStatisticallyProcessedFieldsForLocalTime,numberOfTimeIncrementsOfForecastsUsedInLocalTime,numberOfTimeRanges,numberOfUsedSpatialTiles,numberOfUsedTileAttributeCombinationsForTypeOfTile,numberOfUsedTileAttributes,numberOfUsedTileAttributesForTileAttributeCombination,numberOfVerificationPeriodTimeRanges,numberOfWaveDirections,numberOfWaveDirectionSequenceParameters,numberOfWaveFrequencies,numberOfWaveFrequencySequenceParameters,NV,NWPused,observationGeneratingProcessIdentifier,operatingMode,parameterCategory,parameterNumber,partitionItems,partitionNumber,partitionTable,percentileValue,perturbationNumber,polarisation,probabilityType,productDefinitionTemplateNumber,qualityControlIndicator,qualityValueAssociatedWithParameter,quantileValue,radialAngularSpacing,radiusOfClusterDomain,randomFieldNumber,rangeBinSpacing,referenceReflectivityForEchoTop,reflectivityCalibrationConstant,releaseStartDay,releaseStartHour,releaseStartMinute,releaseStartMonth,releaseStartSecond,releaseStartYear,requestedByEntity,sampleSizeOfReferencePeriod,satelliteNumber,satelliteSeries,scaledValueOfAdditionalParameterForReferencePeriod,scaledValueOfBandwidth,scaledValueOfCentralWaveNumber,scaledValueOfDistanceFromEnsembleMean,scaledValueOfDistributionFunctionParameter,scaledValueOfFirstFixedSurface,scaledValueOfFirstSize,scaledValueOfFirstWavelength,scaledValueOfLowerLimit,scaledValueOfLowerWavePeriodLimit,scaledValueOfSecondFixedSurface,scaledValueOfSecondSize,scaledValueOfSecondWavelength,scaledValueOfSpatialScale,scaledValueOfStandardDeviation,scaledValueOfTemporalScale,scaledValueOfUpperLimit,scaledValueOfUpperWavePeriodLimit,scaledValueOfWaveDirectionSequenceParameter,scaledValueOfWaveFrequencySequenceParameter,scaledValuesOfWaveDirections,scaledValuesOfWaveFrequencies,scaleFactorOfAdditionalParameterForReferencePeriod,scaleFactorOfBandwidth,scaleFactorOfCentralWaveNumber,scaleFactorOfDistanceFromEnsembleMean,scaleFactorOfDistributionFunctionParameter,scaleFactorOfFirstFixedSurface,scaleFactorOfFirstSize,scaleFactorOfFirstWavelength,scaleFactorOfLowerLimit,scaleFactorOfLowerWavePeriodLimit,scaleFactorOfSecondFixedSurface,scaleFactorOfSecondSize,scaleFactorOfSecondWavelength,scaleFactorOfSpatialScale,scaleFactorOfStandardDeviation,scaleFactorOfTemporalScale,scaleFactorOfUpperLimit,scaleFactorOfUpperWavePeriodLimit,scaleFactorOfWaveDirections,scaleFactorOfWaveDirectionSequenceParameter,scaleFactorOfWaveFrequencies,scaleFactorOfWaveFrequencySequenceParameter,scenarioOrigin,secondOfEndOfOverallTimeInterval,secondOfForecastUsedInLocalTime,SecondOfModelVersion,secondOfStartOfReferencePeriod,secondOfStartOfVerificationPeriod,section4Length,siteElevation,siteId,siteLatitude,siteLongitude,sourceSinkChemicalPhysicalProcess,southernLatitudeOfClusterDomain,spatialProcessing,spatialVicinityMissingData,spatialVicinityProcessing,spatialVicinityProcessingArgument1,spatialVicinityProcessingArgument2,spatialVicinityType,spatialVicinityValue,spatioTemporalScaleNumber,statisticalProcess,temporalVicinityProcessing,temporalVicinityTowardsFuture,temporalVicinityTowardsPast,temporalVicinityUnit,tileClassification,tileIndex,timeIncrement,timeIncrementForVerificationPeriod,totalNumberOfClusters,totalNumberOfForecastProbabilities,totalNumberOfQuantiles,totalNumberOfRandomFields,totalNumberOfSpatioTemporalScales,totalNumberOfTileAttributeCombinations,totalNumberOfTileAttributePairs,transportModelUsed,typeOfDistributionFunction,typeOfEnsembleForecast,typeOfFirstFixedSurface,typeOfGeneratingProcess,typeOfPostProcessing,typeOfReferenceDataset,typeOfReferenceDataSetForVerification,typeOfRelationToReferenceDataset,typeOfSecondFixedSurface,typeOfSizeInterval,typeOfStatisticalProcessing,typeOfStatisticalProcessingForTimeRangeForReferencePeriod,typeOfStatisticalProcessingForTimeRangeForVerificationPeriod,typeOfStatisticalProcessingOverVerticalForVerification,typeOfThresholdOperatorForVerificationScore,typeOfTile,typeOfTimeIncrement,typeOfWaveDirectionSequence,typeOfWaveFrequencySequence,typeOfWavelengthInterval,typeOfWavePeriodInterval,uuidOfDataGroup,verificationScore,wallClockInitialTimeOfExecutionDay,wallClockInitialTimeOfExecutionHour,wallClockInitialTimeOfExecutionMinute,wallClockInitialTimeOfExecutionMonth,wallClockInitialTimeOfExecutionSecond,wallClockInitialTimeOfExecutionYear,waveDirectionNumber,waveFrequencyNumber,westernLongitudeOfClusterDomain,yearOfEndOfOverallTimeInterval,yearOfForecastUsedInLocalTime,YearOfModelVersion,yearOfStartOfReferencePeriod,yearOfStartOfVerificationPeriod
14,,,1,,,1,1,,,,,1,,,,,1,,1,,1,1,1,,,,,1,1,1,,1,,,,,,,1,1,,,,1,1,,,,,1,,1,,,,,,,,,,,,,1,1,,1,1,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,1,,,,,,,,,,,1,,1,,,,,1,,,,1,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
15,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,1,1,1,,,,,,,,1,1,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,1,,,,,,,,,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,1,,,1,,,,,1,,,,,1,,1,,,,,1,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
43,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
45,,,1,,,,,,,,1,,,,,,,,,,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,,,,,,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,1,1,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
